Time (s),Thrust (N),Oxidizer Tank Pressure (kPa),Combustion Chamber Pressure (kPa),Injector Pressure Drop (kPa),Oxidizer Mass (kg),Fuel Mass (kg),Oxidizer Mass Flow Rate (kg/s),Fuel Mass Flow Rate (kg/s),Exhaust Mass Flow Rate (kg/s),Oxidizer to Fuel Ratio,Grain ID (cm),Regression Rate (mm/s)
2.397,31.797159,263.28998,264.71997,0,0.047778325,0.78292185,0,0,0.065790662,8.27,3.7254556,0
2.398,31.546202,263.28998,264.30245,0,0.047778325,0.78292185,0,0,0.065687121,8.27,3.7254556,0
2.399,31.295641,263.28998,263.88558,0,0.047778325,0.78292185,0,0,0.065583743,8.27,3.7254556,0
2.4,31.045474,263.28998,263.46938,0,0.047778325,0.78292185,0,0,0.065480526,8.27,3.7254556,0
2.401,30.795701,263.28998,263.05382,0,0.047778325,0.78292185,0,0,0.065377472,8.27,3.7254556,0
2.402,30.701767,263.28998,262.89752,0,0.047741022,0.78291734,0.03730304,0.0045106457,0.065274579,8.27,3.7255075,0.00025952727
2.403,30.452531,260.17013,262.48288,0,0.047741022,0.78291734,0,0,0.065235878,8.27,3.7255075,0
2.404,30.2037,260.17013,262.0689,0,0.047741022,0.78291734,0,0,0.065133211,8.27,3.7255075,0
2.405,29.955261,260.17013,261.65556,0,0.047741022,0.78291734,0,0,0.065030704,8.27,3.7255075,0
2.406,29.707213,260.17013,261.24288,0,0.047741022,0.78291734,0,0,0.064928359,8.27,3.7255075,0
2.407,29.459557,260.17013,260.83085,0,0.047741022,0.78291734,0,0,0.064826174,8.27,3.7255075,0
2.408,29.21229,260.17013,260.41947,0,0.047741022,0.78291734,0,0,0.06472415,8.27,3.7255075,0
2.409,28.965414,260.17013,260.00874,0,0.047741022,0.78291734,0,0,0.064622285,8.27,3.7255075,0
2.41,28.847528,260.17013,259.81259,0,0.047710175,0.78291361,0.030847222,0.0037300147,0.064520581,8.27,3.7255504,0.00021460942
2.411,28.601221,257.05027,259.40282,0,0.047710175,0.78291361,0,0,0.064472011,8.27,3.7255504,0
2.412,28.355313,257.05027,258.9937,0,0.047710175,0.78291361,0,0,0.064370545,8.27,3.7255504,0
2.413,28.109793,257.05027,258.58522,0,0.047710175,0.78291361,0,0,0.064269238,8.27,3.7255504,0
2.414,27.86466,257.05027,258.17739,0,0.047710175,0.78291361,0,0,0.06416809,8.27,3.7255504,0
2.415,27.619912,257.05027,257.7702,0,0.047710175,0.78291361,0,0,0.064067101,8.27,3.7255504,0
2.416,27.375551,257.05027,257.36365,0,0.047710175,0.78291361,0,0,0.06396627,8.27,3.7255504,0
2.417,27.131575,257.05027,256.95774,0,0.047710175,0.78291361,0,0,0.063865597,8.27,3.7255504,0
2.418,26.985434,257.05027,256.71459,0,0.047686811,0.78291079,0.023363827,0.0028251302,0.063765083,8.27,3.7255829,0.00016254428
2.419,26.742069,253.93041,256.30972,0,0.047686811,0.78291079,0,0,0.063704872,8.27,3.7255829,0
2.42,26.499095,253.93041,255.90548,0,0.047686811,0.78291079,0,0,0.063604611,8.27,3.7255829,0
2.421,26.256505,253.93041,255.50188,0,0.047686811,0.78291079,0,0,0.063504508,8.27,3.7255829,0
2.422,26.014296,253.93041,255.09891,0,0.047686811,0.78291079,0,0,0.063404562,8.27,3.7255829,0
2.423,25.77247,253.93041,254.69658,0,0.047686811,0.78291079,0,0,0.063304773,8.27,3.7255829,0
2.424,25.531024,253.93041,254.29488,0,0.047686811,0.78291079,0,0,0.063205141,8.27,3.7255829,0
2.425,25.289959,253.93041,253.89382,0,0.047686811,0.78291079,0,0,0.063105665,8.27,3.7255829,0
2.426,25.110612,253.93041,253.59543,0,0.047672113,0.78290901,0.014697792,0.001777242,0.063006345,8.27,3.7256034,0.00010225299
2.427,24.870207,250.81056,253.19547,0,0.047672113,0.78290901,0,0,0.06293245,8.27,3.7256034,0
2.428,24.630186,250.81056,252.79615,0,0.047672113,0.78290901,0,0,0.062833403,8.27,3.7256034,0
2.429,24.390544,250.81056,252.39745,0,0.047672113,0.78290901,0,0,0.062734512,8.27,3.7256034,0
2.43,24.151279,250.81056,251.99938,0,0.047672113,0.78290901,0,0,0.062635776,8.27,3.7256034,0
2.431,23.912391,250.81056,251.60194,0,0.047672113,0.78290901,0,0,0.062537195,8.27,3.7256034,0
2.432,23.67388,250.81056,251.20513,0,0.047672113,0.78290901,0,0,0.062438768,8.27,3.7256034,0
2.433,23.435744,250.81056,250.80894,0,0.047672113,0.78290901,0,0,0.062340496,8.27,3.7256034,0
2.434,23.210892,250.81056,250.43485,0,0.047669022,0.78290864,0.0030910321,0.00037376446,0.062242379,8.27,3.7256077,2.1504288e-05
2.435,22.973486,247.6907,250.03988,0,0.047669022,0.78290864,0,0,0.062149733,8.27,3.7256077,0
2.436,22.736455,247.6907,249.64553,0,0.047669022,0.78290864,0,0,0.062051915,8.27,3.7256077,0
2.437,22.499798,247.6907,249.2518,0,0.047669022,0.78290864,0,0,0.061954251,8.27,3.7256077,0
2.438,22.263513,247.6907,248.85869,0,0.047669022,0.78290864,0,0,0.061856739,8.27,3.7256077,0
2.439,22.027601,247.6907,248.4662,0,0.047669022,0.78290864,0,0,0.061759381,8.27,3.7256077,0
2.44,21.792061,247.6907,248.07433,0,0.047669022,0.78290864,0,0,0.061662176,8.27,3.7256077,0
2.441,21.556893,247.6907,247.68308,0,0.047669022,0.78290864,0,0,0.061565124,8.27,3.7256077,0
2.442,21.350132,247.6907,247.33909,0,0.047662309,0.78290782,0.0067126703,0.00081168927,0.061468224,8.27,3.725617,4.6699944e-05
2.443,21.115658,244.57085,246.949,0,0.047662309,0.78290782,0,0,0.061383028,8.27,3.725617,0
2.444,20.881557,244.57085,246.55952,0,0.047662309,0.78290782,0,0,0.061286414,8.27,3.725617,0
2.445,20.647824,244.57085,246.17066,0,0.047662309,0.78290782,0,0,0.061189952,8.27,3.725617,0
2.446,20.41446,244.57085,245.78241,0,0.047662309,0.78290782,0,0,0.061093641,8.27,3.725617,0
2.447,20.181464,244.57085,245.39477,0,0.047662309,0.78290782,0,0,0.060997482,8.27,3.725617,0
2.448,19.948835,244.57085,245.00775,0,0.047662309,0.78290782,0,0,0.060901473,8.27,3.725617,0
2.449,19.716572,244.57085,244.62133,0,0.047662309,0.78290782,0,0,0.060805615,8.27,3.725617,0
2.45,19.484676,244.57085,244.23552,0,0.047662309,0.78290782,0,0,0.060709908,8.27,3.725617,0
2.451,19.439008,244.57085,244.15952,0,0.047617775,0.78290244,0.044534429,0.0053850579,0.060614351,8.27,3.725679,0.00030982456
2.452,19.207543,241.45099,243.77446,0,0.047617775,0.78290244,0,0,0.060595527,8.27,3.725679,0
2.453,18.976457,241.45099,243.39,0,0.047617775,0.78290244,0,0,0.060500153,8.27,3.725679,0
2.454,18.745735,241.45099,243.00614,0,0.047617775,0.78290244,0,0,0.060404929,8.27,3.725679,0
2.455,18.515376,241.45099,242.6229,0,0.047617775,0.78290244,0,0,0.060309854,8.27,3.725679,0
2.456,18.285381,241.45099,242.24025,0,0.047617775,0.78290244,0,0,0.060214928,8.27,3.725679,0
2.457,18.055748,241.45099,241.85821,0,0.047617775,0.78290244,0,0,0.060120152,8.27,3.725679,0
2.458,17.826477,241.45099,241.47677,0,0.047617775,0.78290244,0,0,0.060025524,8.27,3.725679,0
2.459,17.597568,241.45099,241.09594,0,0.047617775,0.78290244,0,0,0.059931045,8.27,3.725679,0
2.46,17.560377,241.45099,241.03404,0,0.047571934,0.7828969,0.045840686,0.0055430092,0.059836714,8.27,3.7257428,0.00031890685
2.461,17.331881,238.33114,240.65391,0,0.047571934,0.7828969,0,0,0.059821382,8.27,3.7257428,0
2.462,17.103759,238.33114,240.27439,0,0.047571934,0.7828969,0,0,0.059727227,8.27,3.7257428,0
2.463,16.875996,238.33114,239.89546,0,0.047571934,0.7828969,0,0,0.059633219,8.27,3.7257428,0
2.464,16.648593,238.33114,239.51713,0,0.047571934,0.7828969,0,0,0.059539359,8.27,3.7257428,0
2.465,16.421547,238.33114,239.13939,0,0.047571934,0.7828969,0,0,0.059445647,8.27,3.7257428,0
2.466,16.19486,238.33114,238.76225,0,0.047571934,0.7828969,0,0,0.059352081,8.27,3.7257428,0
2.467,15.96853,238.33114,238.38571,0,0.047571934,0.7828969,0,0,0.059258663,8.27,3.7257428,0
2.468,15.742557,238.33114,238.00976,0,0.047571934,0.7828969,0,0,0.059165391,8.27,3.7257428,0
2.469,15.699116,238.33114,237.93746,0,0.047528308,0.78289162,0.043626767,0.0052753044,0.059072265,8.27,3.7258035,0.00030349975
2.47,15.473562,235.21128,237.56223,0,0.047528308,0.78289162,0,0,0.059054358,8.27,3.7258035,0
2.471,15.248376,235.21128,237.18759,0,0.047528308,0.78289162,0,0,0.05896141,8.27,3.7258035,0
2.472,15.023545,235.21128,236.81354,0,0.047528308,0.78289162,0,0,0.058868608,8.27,3.7258035,0
2.473,14.799069,235.21128,236.44008,0,0.047528308,0.78289162,0,0,0.058775951,8.27,3.7258035,0
2.474,14.574946,235.21128,236.06721,0,0.047528308,0.78289162,0,0,0.05868344,8.27,3.7258035,0
2.475,14.351177,235.21128,235.69493,0,0.047528308,0.78289162,0,0,0.058591075,8.27,3.7258035,0
2.476,14.12776,235.21128,235.32323,0,0.047528308,0.78289162,0,0,0.058498854,8.27,3.7258035,0
2.477,13.904695,235.21128,234.95212,0,0.047528308,0.78289162,0,0,0.058406779,8.27,3.7258035,0
2.478,13.845697,235.21128,234.85394,0,0.047489118,0.78288688,0.039189999,0.0047388149,0.058314848,8.27,3.725858,0.00027262989
2.479,13.623071,232.09143,234.48358,0,0.047489118,0.78288688,0,0,0.058290528,8.27,3.725858,0
2.48,13.400809,232.09143,234.1138,0,0.047489118,0.78288688,0,0,0.058198782,8.27,3.725858,0
2.481,13.178897,232.09143,233.74461,0,0.047489118,0.78288688,0,0,0.05810718,8.27,3.725858,0
2.482,12.957334,232.09143,233.376,0,0.047489118,0.78288688,0,0,0.058015722,8.27,3.725858,0
2.483,12.736121,232.09143,233.00797,0,0.047489118,0.78288688,0,0,0.057924408,8.27,3.725858,0
2.484,12.515256,232.09143,232.64052,0,0.047489118,0.78288688,0,0,0.057833237,8.27,3.725858,0
2.485,12.29474,232.09143,232.27365,0,0.047489118,0.78288688,0,0,0.057742209,8.27,3.725858,0
2.486,12.074571,232.09143,231.90735,0,0.047489118,0.78288688,0,0,0.057651324,8.27,3.725858,0
2.487,11.992831,232.09143,231.77135,0,0.047456079,0.78288289,0.033038921,0.0039950328,0.057560582,8.27,3.725904,0.00022983583
2.488,11.773133,228.97157,231.40585,0,0.047456079,0.78288289,0,0,0.057526889,8.27,3.725904,0
2.489,11.553792,228.97157,231.04094,0,0.047456079,0.78288289,0,0,0.057436344,8.27,3.725904,0
2.49,11.334796,228.97157,230.6766,0,0.047456079,0.78288289,0,0,0.057345942,8.27,3.725904,0
2.491,11.116145,228.97157,230.31283,0,0.047456079,0.78288289,0,0,0.057255682,8.27,3.725904,0
2.492,10.89784,228.97157,229.94964,0,0.047456079,0.78288289,0,0,0.057165563,8.27,3.725904,0
2.493,10.679878,228.97157,229.58702,0,0.047456079,0.78288289,0,0,0.057075586,8.27,3.725904,0
2.494,10.46226,228.97157,229.22497,0,0.047456079,0.78288289,0,0,0.05698575,8.27,3.725904,0
2.495,10.244985,228.97157,228.86349,0,0.047456079,0.78288289,0,0,0.056896056,8.27,3.725904,0
2.496,10.133948,228.97157,228.67875,0,0.047430754,0.78287982,0.025324922,0.0030622638,0.056806502,8.27,3.7259392,0.00017617108
2.497,9.9171871,225.85171,228.31814,0,0.047430754,0.78287982,0,0,0.056760733,8.27,3.7259392,0
2.498,9.7007751,225.85171,227.9581,0,0.047430754,0.78287982,0,0,0.056671393,8.27,3.7259392,0
2.499,9.4847042,225.85171,227.59862,0,0.047430754,0.78287982,0,0,0.056582194,8.27,3.7259392,0
2.5,9.2689739,225.85171,227.23972,0,0.047430754,0.78287982,0,0,0.056493135,8.27,3.7259392,0
2.501,9.0535836,225.85171,226.88137,0,0.047430754,0.78287982,0,0,0.056404216,8.27,3.7259392,0
2.502,8.8385328,225.85171,226.5236,0,0.047430754,0.78287982,0,0,0.056315436,8.27,3.7259392,0
2.503,8.623821,225.85171,226.16638,0,0.047430754,0.78287982,0,0,0.056226796,8.27,3.7259392,0
2.504,8.4094477,225.85171,225.80973,0,0.047430754,0.78287982,0,0,0.056138295,8.27,3.7259392,0
2.505,8.2614714,225.85171,225.56354,0,0.047414965,0.78287792,0.015788701,0.0019091537,0.056049933,8.27,3.7259612,0.00010983198
2.506,8.0476671,222.73186,225.20785,0,0.047414965,0.78287792,0,0,0.055988937,8.27,3.7259612,0
2.507,7.8342043,222.73186,224.85271,0,0.047414965,0.78287792,0,0,0.05590081,8.27,3.7259612,0
2.508,7.621078,222.73186,224.49814,0,0.047414965,0.78287792,0,0,0.055812822,8.27,3.7259612,0
2.509,7.4082877,222.73186,224.14412,0,0.047414965,0.78287792,0,0,0.055724972,8.27,3.7259612,0
2.51,7.1958327,222.73186,223.79066,0,0.047414965,0.78287792,0,0,0.055637261,8.27,3.7259612,0
2.511,6.9837127,222.73186,223.43776,0,0.047414965,0.78287792,0,0,0.055549687,8.27,3.7259612,0
2.512,6.771927,222.73186,223.08542,0,0.047414965,0.78287792,0,0,0.05546225,8.27,3.7259612,0
2.513,6.5604752,222.73186,222.73363,0,0.047414965,0.78287792,0,0,0.055374951,8.27,3.7259612,0
2.514,6.3493567,222.73186,222.3824,0,0.047414965,0.78287792,0,0,0.055287789,8.27,3.7259612,0
2.515,6.3291069,222.73186,222.34869,0,0.047369396,0.7828724,0.045569343,0.0055101987,0.055200764,8.27,3.7260246,0.00031699514
2.516,6.1183472,219.612,221.99807,0,0.047369396,0.7828724,0,0,0.055192411,8.27,3.7260246,0
2.517,5.9079327,219.612,221.64801,0,0.047369396,0.7828724,0,0,0.055105539,8.27,3.7260246,0
2.518,5.6978499,219.612,221.2985,0,0.047369396,0.7828724,0,0,0.055018803,8.27,3.7260246,0
2.519,5.4880982,219.612,220.94954,0,0.047369396,0.7828724,0,0,0.054932203,8.27,3.7260246,0
2.52,5.2786772,219.612,220.60113,0,0.047369396,0.7828724,0,0,0.05484574,8.27,3.7260246,0
2.521,5.0695863,219.612,220.25327,0,0.047369396,0.7828724,0,0,0.054759412,8.27,3.7260246,0
2.522,4.8608249,219.612,219.90596,0,0.047369396,0.7828724,0,0,0.05467322,8.27,3.7260246,0
2.523,4.6523927,219.612,219.55919,0,0.047369396,0.7828724,0,0,0.054587163,8.27,3.7260246,0
2.524,4.518469,219.612,219.33638,0,0.047351675,0.78287026,0.017720744,0.0021427744,0.054501241,8.27,3.7260492,0.00012326915
2.525,4.310574,216.49215,218.99052,0,0.047351675,0.78287026,0,0,0.054446032,8.27,3.7260492,0
2.526,4.1030117,216.49215,218.6452,0,0.047351675,0.78287026,0,0,0.054360333,8.27,3.7260492,0
2.527,3.8957766,216.49215,218.30043,0,0.047351675,0.78287026,0,0,0.054274769,8.27,3.7260492,0
2.528,3.6888682,216.49215,217.9562,0,0.047351675,0.78287026,0,0,0.054189339,8.27,3.7260492,0
2.529,3.4822859,216.49215,217.61251,0,0.047351675,0.78287026,0,0,0.054104043,8.27,3.7260492,0
2.53,3.2760292,216.49215,217.26937,0,0.047351675,0.78287026,0,0,0.054018882,8.27,3.7260492,0
2.531,3.0700977,216.49215,216.92677,0,0.047351675,0.78287026,0,0,0.053933854,8.27,3.7260492,0
2.532,2.8644908,216.49215,216.5847,0,0.047351675,0.78287026,0,0,0.053848959,8.27,3.7260492,0
2.533,2.659208,216.49215,216.24318,0,0.047351675,0.78287026,0,0,0.053764199,8.27,3.7260492,0
2.534,2.6153066,216.49215,216.17012,0,0.047313185,0.78286561,0.038489768,0.0046541437,0.053679571,8.27,3.7261028,0.000267741
2.535,2.4104116,213.37229,215.82926,0,0.047313185,0.78286561,0,0,0.053661468,8.27,3.7261028,0
2.536,2.2058504,213.37229,215.48894,0,0.047313185,0.78286561,0,0,0.053577004,8.27,3.7261028,0
2.537,2.0016116,213.37229,215.14915,0,0.047313185,0.78286561,0,0,0.053492673,8.27,3.7261028,0
2.538,1.7976947,213.37229,214.8099,0,0.047313185,0.78286561,0,0,0.053408474,8.27,3.7261028,0
2.539,1.5940993,213.37229,214.47119,0,0.047313185,0.78286561,0,0,0.053324407,8.27,3.7261028,0
2.54,1.3908249,213.37229,214.133,0,0.047313185,0.78286561,0,0,0.053240473,8.27,3.7261028,0
2.541,1.1878708,213.37229,213.79535,0,0.047313185,0.78286561,0,0,0.05315667,8.27,3.7261028,0
2.542,0.98523666,213.37229,213.45824,0,0.047313185,0.78286561,0,0,0.053072999,8.27,3.7261028,0
2.543,0.78292194,213.37229,213.12165,0,0.047313185,0.78286561,0,0,0.052989459,8.27,3.7261028,0
2.544,0.7426221,213.37229,213.05459,0,0.047274553,0.78286094,0.038632218,0.0046713686,0.052906051,8.27,3.7261565,0.00026872804
2.545,0.54068493,210.25244,212.71865,0,0.047274553,0.78286094,0,0,0.052889432,8.27,3.7261565,0
2.546,0.33907671,210.25244,212.38324,0,0.047274553,0.78286094,0,0,0.052806184,8.27,3.7261565,0
2.547,0.13778629,210.25244,212.04836,0,0.047274553,0.78286094,0,0,0.052723066,8.27,3.7261565,0
2.548,0,210.25244,211.71401,0,0.047274553,0.78286094,0,0,0.052640078,8.27,3.7261565,0
2.549,0,210.25244,211.38018,0,0.047274553,0.78286094,0,0,0.052557221,8.27,3.7261565,0
2.55,0,210.25244,211.04688,0,0.047274553,0.78286094,0,0,0.052474494,8.27,3.7261565,0
2.551,0,210.25244,210.71411,0,0.047274553,0.78286094,0,0,0.052391897,8.27,3.7261565,0
2.552,0,210.25244,210.38186,0,0.047274553,0.78286094,0,0,0.05230943,8.27,3.7261565,0
2.553,0,210.25244,210.05013,0,0.047274553,0.78286094,0,0,0.052227093,8.27,3.7261565,0
2.554,0,210.25244,209.96078,0,0.047239833,0.78285674,0.034720151,0.0041983254,0.052144884,8.27,3.7262048,0.00024151198
2.555,0,207.13258,209.62972,0,0.047239833,0.78285674,0,0,0.05212274,8.27,3.7262048,0
2.556,0,207.13258,209.29919,0,0.047239833,0.78285674,0,0,0.052040698,8.27,3.7262048,0
2.557,0,207.13258,208.96918,0,0.047239833,0.78285674,0,0,0.051958785,8.27,3.7262048,0
2.558,0,207.13258,208.63969,0,0.047239833,0.78285674,0,0,0.051877,8.27,3.7262048,0
2.559,0,207.13258,208.31072,0,0.047239833,0.78285674,0,0,0.051795344,8.27,3.7262048,0
2.56,0,207.13258,207.98227,0,0.047239833,0.78285674,0,0,0.051713816,8.27,3.7262048,0
2.561,0,207.13258,207.65433,0,0.047239833,0.78285674,0,0,0.051632416,8.27,3.7262048,0
2.562,0,207.13258,207.32692,0,0.047239833,0.78285674,0,0,0.051551145,8.27,3.7262048,0
2.563,0,207.13258,207.00001,0,0.047239833,0.78285674,0,0,0.05147,8.27,3.7262048,0
2.564,0,207.13258,206.86957,0,0.047211717,0.78285334,0.028115708,0.0033997229,0.051388984,8.27,3.7262439,0.00019556921
2.565,0,204.01272,206.5434,0,0.047211717,0.78285334,0,0,0.051356655,8.27,3.7262439,0
2.566,0,204.01272,206.21774,0,0.047211717,0.78285334,0,0,0.051275818,8.27,3.7262439,0
2.567,0,204.01272,205.89259,0,0.047211717,0.78285334,0,0,0.051195108,8.27,3.7262439,0
2.568,0,204.01272,205.56796,0,0.047211717,0.78285334,0,0,0.051114525,8.27,3.7262439,0
2.569,0,204.01272,205.24384,0,0.047211717,0.78285334,0,0,0.051034069,8.27,3.7262439,0
2.57,0,204.01272,204.92023,0,0.047211717,0.78285334,0,0,0.050953738,8.27,3.7262439,0
2.571,0,204.01272,204.59713,0,0.047211717,0.78285334,0,0,0.050873535,8.27,3.7262439,0
2.572,0,204.01272,204.27453,0,0.047211717,0.78285334,0,0,0.050793457,8.27,3.7262439,0
2.573,0,204.01272,203.95245,0,0.047211717,0.78285334,0,0,0.050713505,8.27,3.7262439,0
2.574,0,204.01272,203.76312,0,0.047192752,0.78285105,0.018964905,0.002293217,0.050633678,8.27,3.7262703,0.00013191602
2.575,0,200.89287,203.44185,0,0.047192752,0.78285105,0,0,0.050586754,8.27,3.7262703,0
2.576,0,200.89287,203.12109,0,0.047192752,0.78285105,0,0,0.050507128,8.27,3.7262703,0
2.577,0,200.89287,202.80083,0,0.047192752,0.78285105,0,0,0.050427627,8.27,3.7262703,0
2.578,0,200.89287,202.48107,0,0.047192752,0.78285105,0,0,0.050348251,8.27,3.7262703,0
2.579,0,200.89287,202.16182,0,0.047192752,0.78285105,0,0,0.050268999,8.27,3.7262703,0
2.58,0,200.89287,201.84308,0,0.047192752,0.78285105,0,0,0.050189872,8.27,3.7262703,0
2.581,0,200.89287,201.52483,0,0.047192752,0.78285105,0,0,0.05011087,8.27,3.7262703,0
2.582,0,200.89287,201.20709,0,0.047192752,0.78285105,0,0,0.050031992,8.27,3.7262703,0
2.583,0,200.89287,200.88985,0,0.047192752,0.78285105,0,0,0.049953237,8.27,3.7262703,0
2.584,0,200.89287,200.60276,0,0.047188503,0.78285053,0.0042491925,0.00051380804,0.049874606,8.27,3.7262762,2.955631e-05
2.585,0,197.77301,200.28647,0,0.047188503,0.78285053,0,0,0.049803449,8.27,3.7262762,0
2.586,0,197.77301,199.97068,0,0.047188503,0.78285053,0,0,0.049725054,8.27,3.7262762,0
2.587,0,197.77301,199.65539,0,0.047188503,0.78285053,0,0,0.049646782,8.27,3.7262762,0
2.588,0,197.77301,199.34059,0,0.047188503,0.78285053,0,0,0.049568634,8.27,3.7262762,0
2.589,0,197.77301,199.0263,0,0.047188503,0.78285053,0,0,0.049490607,8.27,3.7262762,0
2.59,0,197.77301,198.71249,0,0.047188503,0.78285053,0,0,0.049412704,8.27,3.7262762,0
2.591,0,197.77301,198.39919,0,0.047188503,0.78285053,0,0,0.049334923,8.27,3.7262762,0
2.592,0,197.77301,198.08637,0,0.047188503,0.78285053,0,0,0.049257264,8.27,3.7262762,0
2.593,0,197.77301,197.77405,0,0.047188503,0.78285053,0,0,0.049179727,8.27,3.7262762,0
2.594,0,197.77301,197.46222,0,0.047188503,0.78285053,0,0,0.049102312,8.27,3.7262762,0
2.595,0,197.77301,197.45132,0,0.047145406,0.78284532,0.043096625,0.0052112001,0.049025019,8.27,3.7263362,0.00029976877
2.596,0,194.65316,197.14001,0,0.047145406,0.78284532,0,0,0.049022317,8.27,3.7263362,0
2.597,0,194.65316,196.82919,0,0.047145406,0.78284532,0,0,0.048945152,8.27,3.7263362,0
2.598,0,194.65316,196.51886,0,0.047145406,0.78284532,0,0,0.048868108,8.27,3.7263362,0
2.599,0,194.65316,196.20902,0,0.047145406,0.78284532,0,0,0.048791185,8.27,3.7263362,0
2.6,0,194.65316,195.89967,0,0.047145406,0.78284532,0,0,0.048714383,8.27,3.7263362,0
2.601,0,194.65316,195.59081,0,0.047145406,0.78284532,0,0,0.048637702,8.27,3.7263362,0
2.602,0,194.65316,195.28243,0,0.047145406,0.78284532,0,0,0.048561141,8.27,3.7263362,0
2.603,0,194.65316,194.97454,0,0.047145406,0.78284532,0,0,0.048484701,8.27,3.7263362,0
2.604,0,194.65316,194.66714,0,0.047145406,0.78284532,0,0,0.048408381,8.27,3.7263362,0
2.605,0,194.65316,194.36022,0,0.047145406,0.78284532,0,0,0.04833218,8.27,3.7263362,0
2.606,0,194.65316,194.34566,0,0.04710355,0.78284026,0.041856217,0.0050612113,0.0482561,8.27,3.7263944,0.00029113613
2.607,0,191.5333,194.03925,0,0.04710355,0.78284026,0,0,0.04825249,8.27,3.7263944,0
2.608,0,191.5333,193.73333,0,0.04710355,0.78284026,0,0,0.048176537,8.27,3.7263944,0
2.609,0,191.5333,193.42789,0,0.04710355,0.78284026,0,0,0.048100704,8.27,3.7263944,0
2.61,0,191.5333,193.12294,0,0.04710355,0.78284026,0,0,0.048024989,8.27,3.7263944,0
2.611,0,191.5333,192.81846,0,0.04710355,0.78284026,0,0,0.047949394,8.27,3.7263944,0
2.612,0,191.5333,192.51446,0,0.04710355,0.78284026,0,0,0.047873917,8.27,3.7263944,0
2.613,0,191.5333,192.21095,0,0.04710355,0.78284026,0,0,0.047798559,8.27,3.7263944,0
2.614,0,191.5333,191.90791,0,0.04710355,0.78284026,0,0,0.04772332,8.27,3.7263944,0
2.615,0,191.5333,191.60535,0,0.04710355,0.78284026,0,0,0.047648198,8.27,3.7263944,0
2.616,0,191.5333,191.30326,0,0.04710355,0.78284026,0,0,0.047573195,8.27,3.7263944,0
2.617,0,191.5333,191.26051,0,0.047066445,0.78283577,0.037105057,0.0044867058,0.04749831,8.27,3.726446,0.00025808481
2.618,0,188.41345,190.95898,0,0.047066445,0.78283577,0,0,0.047487711,8.27,3.726446,0
2.619,0,188.41345,190.65792,0,0.047066445,0.78283577,0,0,0.047412962,8.27,3.726446,0
2.62,0,188.41345,190.35734,0,0.047066445,0.78283577,0,0,0.047338331,8.27,3.726446,0
2.621,0,188.41345,190.05723,0,0.047066445,0.78283577,0,0,0.047263817,8.27,3.726446,0
2.622,0,188.41345,189.7576,0,0.047066445,0.78283577,0,0,0.04718942,8.27,3.726446,0
2.623,0,188.41345,189.45844,0,0.047066445,0.78283577,0,0,0.047115139,8.27,3.726446,0
2.624,0,188.41345,189.15975,0,0.047066445,0.78283577,0,0,0.047040976,8.27,3.726446,0
